Date,Bar Name,Alcohol Type,Brand Name,Consumed (ml),Purchase (ml),Opening Balance (ml),Closing Balance (ml),Next_Day_Consumption,DayOfWeek,DayOfMonth,Month,WeekOfYear,IsWeekend,IsHolidaySeason,Consumption_Lag_1,Purchase_Lag_1,Consumption_Lag_2,Purchase_Lag_2,Consumption_Lag_3,Purchase_Lag_3,Consumption_Lag_7,Purchase_Lag_7,Consumption_Lag_14,Purchase_Lag_14,Consumption_Mean_3,Consumption_Std_3,Consumption_Max_3,Consumption_Mean_7,Consumption_Std_7,Consumption_Max_7,Consumption_Mean_14,Consumption_Std_14,Consumption_Max_14,Inventory_Ratio,Stockout_Risk,Inventory_Turnover,Inventory_Usage_Rate,Alcohol_Beer,Alcohol_Rum,Alcohol_Vodka,Alcohol_Whiskey,Alcohol_Wine,Bar_Anderson's Bar,Bar_Brown's Bar,Bar_Johnson's Bar,Bar_Smith's Bar,Bar_Taylor's Bar,Bar_Thomas's Bar,Brand_Popularity,Bar_Brand_Popularity,Consumption_Trend_7d
2023-02-20,Anderson's Bar,Beer,Coors,579.05,0.0,1762.87999999999,1183.82999999999,428.03,0,20,2,8,0,0,375.89,0.0,478.07,1914.66,230.71,0.0,274.13,980.0,0.0,0.0,477.6699999999999,101.58059066573706,579.05,340.7828571428571,148.9991052226249,579.05,364.424,142.7278600227253,579.05,2.0409102663563314,3.4738543186276685,0.32828196929496517,0.32828196929496517,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,56.58821428571429
2023-02-21,Anderson's Bar,Beer,Coors,428.03,544.77,1183.82999999999,1300.56999999999,220.87,1,21,2,8,0,0,579.05,0.0,375.89,0.0,478.07,1914.66,164.89,0.0,0.0,0.0,460.98999999999995,105.51430045259278,579.05,378.3742857142857,129.09063893987337,579.05,370.2063636363636,136.75492987623718,579.05,3.031419714239074,3.437257892789426,0.36125857717985166,0.36125857717985166,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,40.80857142857143
2023-03-05,Anderson's Bar,Beer,Coors,220.87,1402.18,1300.56999999999,2481.88,599.53,6,5,3,9,1,0,428.03,544.77,579.05,0.0,375.89,0.0,330.99,0.0,0.0,0.0,409.3166666666666,179.82177213378066,579.05,362.64285714285717,141.90157559781656,579.05,357.7616666666666,137.33238119337489,579.05,11.186190111326452,6.843868426235966,0.16969506058068465,0.16969506058068465,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,17.163928571428567
2023-03-06,Anderson's Bar,Beer,Coors,599.53,0.0,2481.88,1882.35,495.81,0,6,3,10,0,0,220.87,1402.18,428.03,544.77,579.05,0.0,225.88,0.0,0.0,0.0,416.14333333333326,189.60964778547884,599.53,416.02142857142854,151.81286676130486,599.53,376.35923076923075,147.5967584028377,599.53,3.1344812082660316,4.524646738663874,0.24146555612836704,0.24146555612836704,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,23.007142857142824
2023-03-10,Anderson's Bar,Beer,Coors,495.81,0.0,1882.35,1386.54,488.65,4,10,3,10,0,0,599.53,0.0,220.87,1402.18,428.03,544.77,230.71,0.0,0.0,0.0,438.7366666666666,195.6754275153969,599.53,453.89285714285717,129.27300178489003,599.53,384.89142857142855,145.35551794755577,599.53,2.790885851734063,3.054773782358958,0.26325961717152946,0.26325961717152946,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,5.082857142857152
2023-03-12,Anderson's Bar,Beer,Coors,488.65,0.0,1386.54,897.89,414.29,6,12,3,10,1,0,495.81,0.0,599.53,0.0,220.87,1402.18,478.07,1914.66,440.55,0.0,527.9966666666666,62.05303967843456,599.53,455.40428571428566,129.66404524220047,599.53,388.32714285714286,147.32738334578704,599.53,1.8337383845604003,1.9716327407672305,0.35217002753073784,0.35217002753073784,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,12.260714285714306
2023-03-18,Anderson's Bar,Beer,Coors,414.29,1445.99,897.89,1929.59,379.75,5,18,3,11,1,0,488.65,0.0,495.81,0.0,599.53,0.0,375.89,0.0,544.08,1009.41,466.25,45.14086397046496,495.81,460.88999999999993,126.51337162529494,599.53,379.05642857142857,140.70742255896388,599.53,4.646367598545594,4.186660591464341,0.4608906540288578,0.4608906540288578,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-3.5035714285714428
2023-03-19,Anderson's Bar,Beer,Coors,379.75,0.0,1929.59,1549.84,431.69,6,19,3,11,1,0,414.29,1445.99,488.65,0.0,495.81,0.0,579.05,0.0,274.13,980.0,427.56333333333333,55.650144054919934,488.65,432.41857142857134,117.60198232861144,599.53,386.6007142857143,137.44246966888116,599.53,4.070492449113591,3.584119883842706,0.19670152647636216,0.19670152647636216,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,4.6828571428571095
2023-03-30,Anderson's Bar,Beer,Coors,431.69,0.0,1549.84,1118.15,306.02,3,30,3,13,0,0,379.75,0.0,414.29,1445.99,488.65,0.0,428.03,544.77,164.89,0.0,408.5766666666666,26.437143062996338,431.69,432.9414285714285,117.58735411437335,599.53,405.65785714285715,121.9610843468315,599.53,2.584182671196469,2.5826819200221744,0.27835882489489566,0.27835882489489566,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,3.9778571428571357
2023-04-01,Anderson's Bar,Beer,Coors,306.02,1231.08,1118.15,2043.21,400.81,5,1,4,13,1,0,431.69,0.0,379.75,0.0,414.29,1445.99,220.87,1402.18,330.99,0.0,372.4866666666666,63.14906359823027,431.69,445.10571428571427,94.03871930524905,599.53,403.8742857142857,123.31212964944415,599.53,6.654973617353919,4.590392651504939,0.27343966403073755,0.27343966403073755,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-39.916785714285716
2023-04-03,Anderson's Bar,Beer,Coors,400.81,1583.04,2043.21,3225.44,158.7,0,3,4,14,0,0,306.02,1231.08,431.69,0.0,379.75,0.0,599.53,0.0,225.88,0.0,379.50666666666666,65.48748913596651,431.69,416.7171428571428,65.23490597174838,495.81,416.36928571428564,112.25593384790818,599.53,8.02727657350489,7.740118339949676,0.1960708537772538,0.1960708537772538,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-22.60214285714288
2023-04-07,Anderson's Bar,Beer,Coors,158.7,0.0,3225.44,3066.74,178.89,4,7,4,14,0,0,400.81,1583.04,306.02,1231.08,431.69,0.0,495.81,0.0,230.71,0.0,288.50999999999993,122.0010782739234,400.81,368.5585714285714,107.71566559366246,488.65,411.2257142857142,122.59120082078208,599.53,19.203130870381965,8.320902667147305,0.049187339606501276,0.049187339606501276,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-38.94785714285715
2023-04-18,Anderson's Bar,Beer,Coors,178.89,0.0,3066.74,2887.85,212.46,1,18,4,16,0,0,158.7,0.0,400.81,1583.04,306.02,1231.08,488.65,0.0,478.07,1914.66,246.1333333333333,134.33377249721423,400.81,324.3071428571428,113.62282703668984,431.69,389.85571428571427,135.4451582866538,599.53,16.053421535382736,8.904675902473405,0.05831328600207319,0.05831328600207319,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-42.11357142857145
2023-04-20,Anderson's Bar,Beer,Coors,212.46,0.0,2887.85,2675.39,403.69,3,20,4,16,0,0,178.89,0.0,158.7,0.0,400.81,1583.04,414.29,1445.99,375.89,0.0,183.34999999999994,27.156087715279572,212.46,295.47428571428566,112.5865697818266,431.69,378.1821428571429,143.54213217881207,599.53,12.533448889721727,9.054561189757873,0.07354483618048704,0.07354483618048704,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-41.24250000000001
2023-04-30,Anderson's Bar,Beer,Coors,403.69,1903.97,2675.39,4175.67,203.13,6,30,4,17,1,0,212.46,0.0,178.89,0.0,158.7,0.0,379.75,0.0,579.05,0.0,265.0133333333333,121.26479140019707,403.69,298.8942857142857,115.88844073175767,431.69,365.6564285714286,131.83985440427585,599.53,10.318194173317849,13.970390869203639,0.15083377235754133,0.15083377235754133,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-17.608571428571437
2023-05-08,Anderson's Bar,Beer,Coors,203.13,1326.06,4175.67,5298.6,523.32,0,8,5,19,0,0,403.69,1903.97,212.46,0.0,178.89,0.0,431.69,0.0,428.03,544.77,273.0933333333333,113.19619796324129,403.69,266.24285714285713,103.80596510064444,403.69,349.5921428571428,137.2460545700857,599.53,25.95698819379807,19.901378977303217,0.04863443844019278,0.04863443844019278,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-8.898214285714285
2023-05-18,Anderson's Bar,Beer,Coors,523.32,1375.85,5298.6,6151.13,475.85,3,18,5,20,0,0,203.13,1326.06,403.69,1903.97,212.46,0.0,306.02,1231.08,220.87,1402.18,376.7133333333333,161.7906500182669,523.32,297.2857142857143,142.83725807798928,523.32,371.19571428571425,139.21544220901123,599.53,11.731633353677143,20.69097068716963,0.09874707525096234,0.09874707525096234,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,24.328214285714292
2023-05-21,Anderson's Bar,Beer,Coors,475.85,0.0,6151.13,5675.28,156.66,6,21,5,20,1,0,523.32,1375.85,203.13,1326.06,403.69,1903.97,400.81,1583.04,599.53,0.0,400.76666666666665,172.79623616657085,523.32,308.0057142857143,154.2608134358975,523.32,362.3614285714285,126.99956407297339,523.32,11.901604278074865,18.42589191295152,0.07734719519906114,0.07734719519906114,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,58.24928571428572
2023-06-10,Anderson's Bar,Beer,Coors,156.66,0.0,5675.28,5518.62,234.61,5,10,6,23,1,0,475.85,0.0,523.32,1375.85,203.13,1326.06,158.7,0.0,495.81,0.0,385.27666666666664,199.40545487356488,523.32,307.7142857142857,154.59146471233387,523.32,338.1364285714286,131.84029042205356,523.32,35.00329823671191,17.93423398328691,0.02759906135708598,0.02759906135708598,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,20.70428571428572
2023-06-18,Anderson's Bar,Beer,Coors,234.61,0.0,5518.62,5284.01,323.1,6,18,6,24,1,0,156.66,0.0,475.85,0.0,523.32,1375.85,178.89,0.0,488.65,0.0,289.03999999999996,166.410734930172,475.85,315.6742857142857,148.15314968607575,523.32,319.99071428571426,126.92149520709403,523.32,22.42693434064768,16.738804011367957,0.04250473764498281,0.04250473764498281,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-5.53178571428571
2023-06-19,Anderson's Bar,Beer,Coors,323.1,0.0,5284.01,4960.91,203.25,0,19,6,25,0,0,234.61,0.0,156.66,0.0,475.85,0.0,212.46,0.0,414.29,1445.99,238.1233333333333,83.2756028698279,323.1,331.47999999999996,141.03743167447902,523.32,313.4771428571429,124.016499239079,523.32,15.306726319037333,14.965940629902258,0.06113517287573723,0.06113517287573723,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-19.481071428571433
2023-06-21,Anderson's Bar,Beer,Coors,203.25,1857.84,4960.91,6615.5,506.83,2,21,6,25,0,0,323.1,0.0,234.61,0.0,156.66,0.0,403.69,1903.97,379.75,0.0,253.6533333333333,62.15297284388969,323.1,302.8457142857143,144.2443155271804,523.32,300.87,125.72068179408363,523.32,32.38922888616891,21.844456394580927,0.04096204888843208,0.04096204888843208,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-22.904285714285695
2023-06-22,Anderson's Bar,Beer,Coors,506.83,1136.82,6615.5,7245.49,591.76,3,22,6,25,0,0,203.25,1857.84,323.1,0.0,234.61,0.0,203.13,1326.06,431.69,0.0,344.39333333333326,152.9060451170368,506.83,346.2314285714286,154.5577880522979,523.32,306.2371428571428,133.12120847203477,523.32,14.267550164425103,20.926725311723786,0.0766009219375803,0.0766009219375803,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-15.293928571428589
2023-06-23,Anderson's Bar,Beer,Coors,591.76,0.0,7245.49,6653.73,397.44,4,23,6,25,0,0,506.83,1136.82,203.25,1857.84,323.1,0.0,523.32,1375.85,306.02,1231.08,433.94666666666654,204.25227106040535,591.76,356.0085714285714,169.10717936943334,591.76,326.6471428571428,153.43944716094018,591.76,11.224998312976583,18.689802813736428,0.08166160444573856,0.08166160444573856,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,36.31107142857142
2023-06-25,Anderson's Bar,Beer,Coors,397.44,0.0,6653.73,6256.29,167.63,6,25,6,25,1,0,591.76,0.0,506.83,1136.82,203.25,1857.84,475.85,0.0,400.81,1583.04,498.67666666666656,97.41623701074323,591.76,344.8071428571428,162.3061510145036,591.76,326.4064285714286,153.31674586680614,591.76,15.701962654351973,18.144316698775715,0.05972293391317154,0.05972293391317154,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,57.870357142857145
2023-06-30,Anderson's Bar,Beer,Coors,167.63,0.0,6256.29,6088.66,0.0,4,30,6,26,0,0,397.44,0.0,591.76,0.0,506.83,1136.82,156.66,0.0,158.7,0.0,385.60999999999996,212.31233101259085,591.76,346.3742857142857,160.22636121616011,591.76,327.0442857142857,152.58216735780235,591.76,36.10662396963767,17.578267934769162,0.026789552665770645,0.026789552665770645,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,12.008928571428571
2023-07-04,Anderson's Bar,Beer,Coors,0.0,0.0,6088.66,6088.66,453.38,1,4,7,27,0,0,167.63,0.0,397.44,0.0,591.76,0.0,234.61,0.0,178.89,0.0,188.35666666666665,199.52903155514304,397.44,312.8585714285714,205.61115788696648,591.76,314.2664285714286,172.1760219438746,591.76,6088.66,19.461381454879202,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-41.06892857142857
2023-07-06,Anderson's Bar,Beer,Coors,453.38,0.0,6088.66,5635.28,467.09,3,6,7,27,0,0,0.0,0.0,167.63,0.0,397.44,0.0,323.1,0.0,212.46,0.0,207.0033333333333,229.24015929442484,453.38,331.46999999999997,212.47446026915011,591.76,331.47499999999997,173.25430858223322,591.76,12.402130375456666,17.00087489063867,0.07445079035611184,0.07445079035611184,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-24.549999999999994
2023-07-07,Anderson's Bar,Beer,Coors,467.09,1513.95,5635.28,6682.14,441.56,4,7,7,27,0,0,453.38,0.0,0.0,0.0,167.63,0.0,203.25,1857.84,403.69,1903.97,306.82333333333327,265.80520956770823,467.09,369.1614285714286,209.31646180115015,591.76,336.0035714285714,176.0924213896757,591.76,14.27533166698712,18.100861798748515,0.08287203616569794,0.08287203616569794,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-28.33642857142858
2023-07-15,Anderson's Bar,Beer,Coors,441.56,0.0,6682.14,6240.58,526.64,5,15,7,28,1,0,467.09,1513.95,453.38,0.0,0.0,0.0,506.83,1136.82,203.13,1326.06,454.00999999999993,12.776654491688342,467.09,359.83714285714285,203.53566785818197,591.76,353.0342857142858,173.76756618294124,591.76,14.101093637020968,17.342789992298105,0.06607073920342832,0.06607073920342832,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-0.9125000000000002
2023-07-30,Anderson's Bar,Beer,Coors,526.64,0.0,6240.58,5713.94,223.47,6,30,7,30,1,0,441.56,0.0,467.09,1513.95,453.38,0.0,591.76,0.0,523.32,1375.85,478.43,43.65888569352157,526.64,350.53428571428566,192.3494164151222,526.64,353.27142857142854,174.01991574163364,591.76,10.829239633083162,16.30065940156659,0.08437607144344861,0.08437607144344861,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,50.091071428571425
2023-08-01,Anderson's Bar,Beer,Coors,223.47,0.0,5713.94,5490.46999999999,583.95,1,1,8,31,0,0,526.64,0.0,441.56,0.0,467.09,1513.95,397.44,0.0,475.85,0.0,397.2233333333333,156.3723672307013,526.64,325.6814285714285,196.47362973425305,526.64,335.24428571428564,173.41619974519662,591.76,24.459705083084557,16.858406769103873,0.03910277273252213,0.03910277273252213,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,43.17785714285715
2023-08-06,Anderson's Bar,Beer,Coors,583.95,1659.9,5490.46999999999,6566.41999999999,527.19,6,6,8,31,1,0,223.47,0.0,526.64,0.0,441.56,0.0,167.63,0.0,156.66,0.0,444.68666666666667,193.71040042634084,583.95,385.1557142857142,203.5409006282801,583.95,365.76499999999993,177.12931120642216,591.76,11.225609026412496,17.048740954493336,0.10633764729662569,0.10633764729662569,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,48.27071428571431
2023-08-13,Anderson's Bar,Beer,Coors,527.19,0.0,6566.41999999999,6039.23,0.0,6,13,8,32,1,0,583.95,1659.9,223.47,0.0,526.64,0.0,0.0,0.0,234.61,0.0,444.87000000000006,193.826970259559,583.95,460.4685714285714,115.9727110758632,583.95,386.6635714285714,177.72368356988432,591.76,11.433821162839127,13.115401082127521,0.08027353207195533,0.08027353207195533,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,8.466428571428553
2023-08-15,Anderson's Bar,Beer,Coors,0.0,0.0,6039.23,6039.23,400.96,1,15,8,33,0,0,527.19,0.0,583.95,1659.9,223.47,0.0,453.38,0.0,323.1,0.0,370.37999999999994,322.0115412527942,583.95,395.7,209.48918062754447,583.95,363.585,205.431235650203,591.76,6039.23,15.262143037654788,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-41.88214285714285
2023-08-24,Anderson's Bar,Beer,Coors,400.96,0.0,6039.23,5638.26999999999,359.15,3,24,8,34,0,0,0.0,0.0,527.19,0.0,583.95,1659.9,467.09,1513.95,203.25,1857.84,309.38333333333327,275.2672127830216,527.19,386.2528571428571,207.21192723990612,583.95,377.70714285714286,200.292745958301,591.76,14.026942979400912,14.597354804587644,0.06638157818493667,0.06638157818493667,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-31.12000000000003
2023-09-01,Anderson's Bar,Beer,Coors,359.15,0.0,5638.26999999999,5279.12,383.59,4,1,9,35,0,0,400.96,0.0,0.0,0.0,527.19,0.0,441.56,0.0,506.83,1136.82,253.36999999999998,220.41843548124535,400.96,374.48,205.88272567977455,583.95,367.1585714285714,196.82816312154674,591.76,14.658114674441206,14.09720145268105,0.06368732123129422,0.06368732123129422,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-26.122857142857146
2023-09-10,Anderson's Bar,Beer,Coors,383.59,0.0,5279.12,4895.53,305.47,6,10,9,36,1,0,359.15,0.0,400.96,0.0,0.0,0.0,526.64,0.0,591.76,0.0,381.2333333333333,21.00439081081071,400.96,354.0442857142857,195.0782654779992,583.95,352.28928571428565,186.12776552532554,583.95,12.729218128396475,13.827450964568596,0.07264797012189117,0.07264797012189117,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-3.4096428571428237
2023-09-25,Anderson's Bar,Beer,Coors,305.47,0.0,4895.53,4590.05999999999,137.04,0,25,9,39,0,0,383.59,0.0,359.15,0.0,400.96,0.0,223.47,0.0,397.44,0.0,349.40333333333325,39.96162826178715,383.59,365.75857142857143,188.2739244140985,583.95,345.71999999999997,186.03460546567467,583.95,14.977191894802068,12.549425655487005,0.0623849950883585,0.0623849950883585,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-27.267500000000013
2023-10-14,Anderson's Bar,Beer,Coors,137.04,0.0,4590.05999999999,4453.01999999999,364.93,5,14,10,41,1,0,305.47,0.0,383.59,0.0,359.15,0.0,583.95,1659.9,167.63,0.0,275.3666666666666,126.00152234530051,383.59,301.91428571428565,177.41404462040603,527.19,343.53499999999997,188.45114093374647,583.95,32.258910460735954,14.749285511498032,0.029849315844271317,0.029849315844271317,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-20.602857142857154
2023-10-16,Anderson's Bar,Beer,Coors,364.93,0.0,4453.01999999999,4088.08999999999,357.5,0,16,10,42,0,0,137.04,0.0,305.47,0.0,383.59,0.0,527.19,0.0,0.0,0.0,269.14666666666665,118.20745083679483,364.93,278.7342857142857,151.83055542908602,400.96,369.6014285714286,160.43423065865022,583.95,11.171781488262756,14.666620539786962,0.08193272594195823,0.08193272594195823,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,18.331071428571445
2023-11-04,Anderson's Bar,Beer,Coors,357.5,0.0,4088.08999999999,3730.58999999999,152.52,5,4,11,44,1,0,364.93,0.0,137.04,0.0,305.47,0.0,0.0,0.0,453.38,0.0,286.48999999999995,129.48080205188697,364.93,329.80571428571426,89.97064833546958,400.96,362.7528571428571,158.6189932573588,583.95,10.40610878661085,11.311477753136016,0.08742776510177103,0.08742776510177103,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-13.048928571428563
2023-11-08,Anderson's Bar,Beer,Coors,152.52,0.0,3730.58999999999,3578.06999999999,225.19,2,8,11,45,0,0,357.5,0.0,364.93,0.0,137.04,0.0,400.96,0.0,467.09,1513.95,291.65,120.54737201614945,364.93,294.3142857142857,104.97468502090439,383.59,340.28357142857146,164.85967387714658,583.95,23.306865554976486,12.157309969905802,0.040872657499886215,0.040872657499886215,True,False,False,False,False,True,False,False,False,False,False,301.4755172413793,358.6140677966102,-21.878928571428563
